epoch,epoch_loss,cls_max_mean,cls_max_p95,keep_rate@0.1,keep_rate@0.2,keep_rate@0.3,img_forged_mean,mask_max_mean,w_mask_cls
1,1.980593918970969,0.11036771535873413,0.11039435118436813,0.40000003576278687,0.0,0.0,0.5545405149459839,0.9876399636268616,1.0
2,1.715768487274739,0.1386702060699463,0.13867580890655518,0.7333333492279053,0.0,0.0,0.5321589708328247,0.9999917149543762,1.0
3,1.6075412927215582,0.13593608140945435,0.13593900203704834,0.5333333611488342,0.0,0.0,0.2882772982120514,0.9910440444946289,1.0
4,1.5185519130972474,0.20869186520576477,0.20871032774448395,0.6666666865348816,0.06666667014360428,0.0,0.820716142654419,1.0,1.0
5,1.4950867551026241,0.11157488077878952,0.11170853674411774,0.40000003576278687,0.0,0.0,0.5415127873420715,0.9999802112579346,1.0
