epoch,epoch_loss,cls_max_mean,cls_max_p95,keep_rate@0.1,keep_rate@0.2,keep_rate@0.3,img_forged_mean,mask_max_mean,w_mask_cls
1,1.9482419222731495,0.0918385237455368,0.09184379130601883,0.0,0.0,0.0,0.6766935586929321,0.9080134630203247,1.0
2,1.7651136583624152,0.11597156524658203,0.11609453707933426,0.9333333969116211,0.0,0.0,0.6243762373924255,0.9996744394302368,1.0
3,1.6381607337565474,0.1272231638431549,0.12737147510051727,0.7333333492279053,0.0,0.0,0.3975359797477722,0.9986404180526733,1.0
4,1.5573422910625452,0.19724677503108978,0.19725145399570465,0.9333333969116211,0.0,0.0,0.7252976894378662,1.0,1.0
5,1.5069484044747339,0.11297103762626648,0.11297310143709183,0.3333333432674408,0.0,0.0,0.5571802854537964,0.9999997615814209,1.0
