epoch,epoch_loss,cls_max_mean,cls_max_p95,keep_rate@0.1,keep_rate@0.2,keep_rate@0.3,img_forged_mean,mask_max_mean,w_mask_cls
1,1.9646029775441154,0.09256471693515778,0.09258092939853668,0.0,0.0,0.0,0.6291021704673767,0.9964345693588257,1.0
2,1.7402561891253985,0.10933765023946762,0.10938919335603714,1.0,0.0,0.0,0.7175632119178772,0.6058320999145508,1.0
3,1.6284355653400953,0.11546991020441055,0.11564138531684875,0.6000000238418579,0.0,0.0,0.36375051736831665,0.9849250912666321,1.0
4,1.5419728746047527,0.16687332093715668,0.16691794991493225,0.8000000715255737,0.0,0.0,0.7220808267593384,0.9999858140945435,1.0
5,1.4820947495089063,0.09906719624996185,0.09914223849773407,0.0,0.0,0.0,0.5285086631774902,0.9999992251396179,1.0
