epoch,epoch_loss,cls_max_mean,cls_max_p95,keep_rate@0.1,keep_rate@0.2,keep_rate@0.3,img_forged_mean,mask_max_mean,w_mask_cls
1,1.9280978463348317,0.09066519141197205,0.09070339053869247,0.0,0.0,0.0,0.6082284450531006,0.9531567692756653,1.0
2,1.7921115911955812,0.10421545803546906,0.10424976050853729,1.0,0.0,0.0,0.7370102405548096,0.9753661155700684,1.0
3,1.5860723075694425,0.0995517373085022,0.09988616406917572,0.0,0.0,0.0,0.21404409408569336,0.7775442600250244,1.0
4,1.5335412392338055,0.1338048279285431,0.1618390828371048,0.7500000596046448,0.0,0.0,0.7985228896141052,0.7508482933044434,1.0
5,1.4936217771615643,0.11864294111728668,0.14184050261974335,0.7500000596046448,0.0,0.0,0.6836427450180054,0.9265176057815552,1.0
