epoch,epoch_loss,cls_max_mean,cls_max_p95,keep_rate@0.1,keep_rate@0.2,keep_rate@0.3,img_forged_mean,mask_max_mean,w_mask_cls
1,1.97101935831804,0.08951451629400253,0.08951914310455322,0.0,0.0,0.0,0.4784865975379944,0.6448681950569153,1.0
2,1.7539906485417895,0.11317025870084763,0.11319147795438766,1.0,0.0,0.0,0.6596786975860596,0.9918832778930664,1.0
3,1.6175679096713131,0.1117144301533699,0.11181537061929703,0.6666666865348816,0.0,0.0,0.3697804808616638,0.9998077750205994,1.0
4,1.5196887145662419,0.15233735740184784,0.15256714820861816,1.0,0.0,0.0,0.7798487544059753,1.0,1.0
5,1.531759662113197,0.11391626298427582,0.11391783505678177,0.2666666805744171,0.0,0.0,0.7251198291778564,0.9992247819900513,1.0
