epoch,global_step,lr,loss_mask_bce,loss_mask_dice,loss_mask_cls,loss_img_auth,loss_auth_penalty,loss_total,w_mask_bce,w_mask_dice,w_mask_cls,w_img_auth,w_auth_penalty
1,0,0.0001,0.5934176445007324,0.9608368873596191,0.4923824667930603,0.6692929267883301,1.7503152776043862e-06,2.7159316539764404,1.0,1.0,1.0,1.0,1.0
1,1,0.0001,0.021393004804849625,0.9999995827674866,0.3439861536026001,0.7109498977661133,1.5016781153526053e-14,2.076328754425049,1.0,1.0,1.0,1.0,1.0
1,2,0.0001,0.7579742670059204,1.0,0.30521833896636963,0.701587438583374,1.9966477353998856e-17,2.764780044555664,1.0,1.0,1.0,1.0,1.0
1,3,0.0001,0.019512368366122246,0.9681692123413086,0.2048267126083374,0.6942036747932434,9.618789681989587e-17,1.886711835861206,1.0,1.0,1.0,1.0,1.0
1,4,0.0001,0.149238720536232,0.9400843977928162,0.5791738629341125,0.6942563652992249,0.0,2.362753391265869,1.0,1.0,1.0,1.0,1.0
1,5,0.0001,0.5079882144927979,0.8206242322921753,0.3369777500629425,0.6762791872024536,2.866430697215681e-16,2.341869354248047,1.0,1.0,1.0,1.0,1.0
1,6,0.0001,0.5919029712677002,0.9998915195465088,0.20138077437877655,0.7004513740539551,1.2175758438753655e-18,2.493626594543457,1.0,1.0,1.0,1.0,1.0
1,7,0.0001,0.8644940853118896,0.9999993443489075,0.5008444786071777,0.6903222799301147,3.7757788456363735e-22,3.0556602478027344,1.0,1.0,1.0,1.0,1.0
1,8,0.0001,0.1981920301914215,0.9999755620956421,0.8853997588157654,0.6565488576889038,0.0,2.7401161193847656,1.0,1.0,1.0,1.0,1.0
1,9,0.0001,0.27243125438690186,0.9999852180480957,0.4325152039527893,0.6668046712875366,2.987911274067216e-21,2.371736526489258,1.0,1.0,1.0,1.0,1.0
1,10,0.0001,0.6377168297767639,0.9997833967208862,0.24849450588226318,0.6997935175895691,4.063488627917592e-16,2.5857882499694824,1.0,1.0,1.0,1.0,1.0
1,11,0.0001,0.033942680805921555,0.9903922080993652,0.16521556675434113,0.7071951627731323,2.7771966041971463e-13,1.8967456817626953,1.0,1.0,1.0,1.0,1.0
1,12,0.0001,4.48722505569458,0.9909635186195374,0.5056551098823547,0.6270548105239868,0.0,6.610898494720459,1.0,1.0,1.0,1.0,1.0
1,13,0.0001,0.06507574766874313,0.9999780654907227,0.17740929126739502,0.7084740400314331,6.062341329045524e-16,1.9509371519088745,1.0,1.0,1.0,1.0,1.0
1,14,0.0001,0.5350635647773743,0.9999972581863403,0.48661908507347107,0.6309244632720947,0.0,2.652604341506958,1.0,1.0,1.0,1.0,1.0
1,15,0.0001,1.859775185585022,0.9999999403953552,0.4775160551071167,0.6440445184707642,0.0,3.9813356399536133,1.0,1.0,1.0,1.0,1.0
1,16,0.0001,-0.0,-0.0,0.10547786206007004,0.7874645590782166,2.0757424479002767e-22,0.8929424285888672,1.0,1.0,1.0,1.0,1.0
1,17,0.0001,0.7776140570640564,0.9999998807907104,0.24889852106571198,0.7095420360565186,2.629388002813943e-22,2.7360544204711914,1.0,1.0,1.0,1.0,1.0
1,18,0.0001,0.9377840161323547,1.0,0.44239917397499084,0.6289396286010742,0.0,3.009122848510742,1.0,1.0,1.0,1.0,1.0
1,19,0.0001,0.4622664451599121,1.0,0.3363596796989441,0.7253685593605042,2.3382052195347463e-24,2.5239946842193604,1.0,1.0,1.0,1.0,1.0
1,20,0.0001,0.29694658517837524,0.9999999403953552,0.26322823762893677,0.7016863822937012,1.6423316642812867e-22,2.2618610858917236,1.0,1.0,1.0,1.0,1.0
1,21,0.0001,1.2603400945663452,0.9999999403953552,0.4006005823612213,0.6543760895729065,3.323350507518802e-26,3.315316677093506,1.0,1.0,1.0,1.0,1.0
1,22,0.0001,0.9892294406890869,1.0,0.326878160238266,0.6316541433334351,2.7612575258275426e-22,2.9477615356445312,1.0,1.0,1.0,1.0,1.0
1,23,0.0001,0.322848379611969,1.0,0.42642971873283386,0.560348391532898,0.0,2.309626579284668,1.0,1.0,1.0,1.0,1.0
1,24,0.0001,3.822899341583252,0.9999998807907104,0.2616012692451477,0.6741302013397217,4.066097420118759e-20,5.758630752563477,1.0,1.0,1.0,1.0,1.0
1,25,0.0001,1.2356892824172974,1.0,0.19048701226711273,0.7912030220031738,1.931865780333391e-20,3.217379093170166,1.0,1.0,1.0,1.0,1.0
